web-scraper-order,web-scraper-start-url,pagination,PLZ,Stadt,Stadtteil,Landkreis,Bundesland
"1632988473-13669","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","71579","Spiegelberg","","Rems-Murr-Kreis","Baden-Württemberg"
"1632988457-13325","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","87754","Kammlach","","Kreis Unterallgäu","Bayern"
"1632988522-16843","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","38229","Salzgitter","Salzgitter-Gebhardshagen","","Niedersachsen"
"1632988501-15648","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","56462","Höhn","","Westerwaldkreis","Rheinland-Pfalz"
"1632988538-17826","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","2743227616","Beverstedt","","Kreis Cuxhaven","Niedersachsen"
"1632988473-14038","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","74850","Schefflenz","","Neckar-Odenwald-Kreis","Baden-Württemberg"
"1632988473-13794","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","72663","Großbettlingen","","Kreis Esslingen","Baden-Württemberg"
"1632988457-13568","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","89611","Rechtenstein","","Alb-Donau-Kreis","Baden-Württemberg"
"1632988546-18009","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","1738917392","Anklam","","Kreis Vorpommern-Greifswald","Mecklenburg-Vorpommern"
"1632988538-17306","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","239662397023972","Lübow","","Kreis Nordwestmecklenburg","Mecklenburg-Vorpommern"
"1632988485-14959","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","67304","Kerzenheim","","Donnersbergkreis","Rheinland-Pfalz"
"1632988501-15172","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","50767","Köln","Köln-Lindweiler","","Nordrhein-Westfalen"
"1632988423-11131","https://home.meinestadt.de/deutschland/plz-0","","08147","Crinitzberg","","Kreis Zwickau","Sachsen"
"1632988440-12341","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","97840","Rothenbuch","","Kreis Aschaffenburg","Bayern"
"1632988522-16590","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","35094","Lahntal","","Kreis Marburg-Biedenkopf","Hessen"
"1632988501-15296","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","5354753557","Bad Hönningen","","Kreis Neuwied","Rheinland-Pfalz"
"1632988457-12827","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","84175","Schalkham","","Kreis Landshut","Bayern"
"1632988485-15076","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","6782267823","Finkenbach-Gersweiler","","Donnersbergkreis","Rheinland-Pfalz"
"1632988457-13408","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","8840088422","Oggelshausen","","Kreis Biberach","Baden-Württemberg"
"1632988485-14647","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","63875","Mespelbrunn","","Kreis Aschaffenburg","Bayern"
"1632988546-18233","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","13599","Berlin","Berlin-Haselhorst","",""
"1632988485-14939","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","67246","Dirmstein","","Kreis Bad Dürkheim","Rheinland-Pfalz"
"1632988501-15421","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","54597","Rommersheim","","Eifelkreis Bitburg-Prüm","Rheinland-Pfalz"
"1632988538-17705","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","26129","Oldenburg","Oldenburg-Haarentor","","Niedersachsen"
"1632988457-12601","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","82346","Andechs","","Kreis Starnberg","Bayern"
"1632988457-13560","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","89584","Ehingen/Donau","","Alb-Donau-Kreis","Baden-Württemberg"
"1632988538-17082","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","21442","Toppenstedt","","Kreis Harburg","Niedersachsen"
"1632988485-14809","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","66459","Kirkel","","Saarpfalz-Kreis","Saarland"
"1632988501-15286","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","5352056729","Herresbach","","Kreis Mayen-Koblenz","Rheinland-Pfalz"
"1632988511-16132","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","48147","Münster","Münster-Rumphorst","","Nordrhein-Westfalen"
"1632988440-12472","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","99759","Sollstedt/Wipper","","Kreis Nordhausen","Thüringen"
"1632988485-14619","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","63808","Haibach/Unterfranken","","Kreis Aschaffenburg","Bayern"
"1632988473-14492","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","79848","Bonndorf im Schwarzwald","","Kreis Waldshut","Baden-Württemberg"
"1632988501-15719","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","56865","Blankenrath","","Kreis Cochem-Zell","Rheinland-Pfalz"
"1632988522-16389","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","31698","Lindhorst","","Kreis Schaumburg","Niedersachsen"
"1632988546-18036","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","18107","Elmenhorst b. Rostock","","Kreis Rostock","Mecklenburg-Vorpommern"
"1632988546-18205","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","13057","Berlin","Berlin-Falkenberg","",""
"1632988511-16169","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","48496","Hopsten","","Kreis Steinfurt","Nordrhein-Westfalen"
"1632988440-11344","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","90411","Nürnberg","Nürnberg-Ziegelstein","","Bayern"
"1632988538-17707","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","26133","Oldenburg","Oldenburg-Kreyenbrück","","Niedersachsen"
"1632988485-15127","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","69242","Mühlhausen/Kraichgau","","Rhein-Neckar-Kreis","Baden-Württemberg"
"1632988522-16830","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","38124","Braunschweig","Braunschweig-Heideberg","","Niedersachsen"
"1632988473-13633","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","71155","Altdorf Kr. Böblingen","","Kreis Böblingen","Baden-Württemberg"
"1632988440-11634","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","92360","Mühlhausen/Oberpfalz","","Kreis Neumarkt i.d. Oberpfalz","Bayern"
"1632988546-18030","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","17498","Wackerow","","Kreis Vorpommern-Greifswald","Mecklenburg-Vorpommern"
"1632988473-13763","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","72511","Bingen b. Sigmaringen","","Kreis Sigmaringen","Baden-Württemberg"
"1632988538-17902","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","29364","Langlingen","","Kreis Celle","Niedersachsen"
"1632988522-16499","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","34117","Kassel","Kassel-Mitte","","Hessen"
"1632988473-13938","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","74214","Schöntal","","Hohenlohekreis","Baden-Württemberg"
"1632988457-13365","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","88167","Röthenbach/Allgäu","","Kreis Lindau/Bodensee","Bayern"
"1632988440-11703","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","93047930499305193053930559305793059","Regensburg","","","Bayern"
"1632988440-12346","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","97849","Roden","","Kreis Main-Spessart","Bayern"
"1632988546-18289","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","1523615326","Zeschdorf","","Kreis Märkisch-Oderland","Brandenburg"
"1632988485-14535","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","61137","Schöneck/Hessen","","Main-Kinzig-Kreis","Hessen"
"1632988501-15310","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","53804","Much","","Rhein-Sieg-Kreis","Nordrhein-Westfalen"
"1632988423-11272","https://home.meinestadt.de/deutschland/plz-0","","09518","Großrückerswalde","","Erzgebirgskreis","Sachsen"
"1632988440-11908","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","94474","Vilshofen an der Donau","","Kreis Passau","Bayern"
"1632988473-14133","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","76327","Pfinztal","","Kreis Karlsruhe","Baden-Württemberg"
"1632988440-11993","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","95356","Grafengehaig","","Kreis Kulmbach","Bayern"
"1632988440-11401","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","91080","Spardorf","","Kreis Erlangen-Höchstadt","Bayern"
"1632988522-16420","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","32120","Hiddenhausen","","Kreis Herford","Nordrhein-Westfalen"
"1632988511-16092","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","47249","Duisburg","Duisburg-Buchholz","","Nordrhein-Westfalen"
"1632988423-11225","https://home.meinestadt.de/deutschland/plz-0","","09249","Taura","","Kreis Mittelsachsen","Sachsen"
"1632988538-17359","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","24253","Fahren","","Kreis Plön","Schleswig-Holstein"
"1632988485-14653","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","6391663937","Weilbach","","Kreis Miltenberg","Bayern"
"1632988457-13004","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","85579","Neubiberg","","Kreis München","Bayern"
"1632988538-17304","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","2394823968","Hohenkirchen b. Wismar","","Kreis Nordwestmecklenburg","Mecklenburg-Vorpommern"
"1632988457-12882","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","84543","Winhöring","","Kreis Altötting","Bayern"
"1632988511-15894","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","40822","Mettmann","","Kreis Mettmann","Nordrhein-Westfalen"
"1632988485-14639","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","63863","Eschau","","Kreis Miltenberg","Bayern"
"1632988473-13904","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","73566","Steinheim am Albuch","","Kreis Heidenheim","Baden-Württemberg"
"1632988485-14712","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","64754","Hesseneck","","Odenwaldkreis","Hessen"
"1632988485-14504","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","68309","Mannheim","Mannheim-Vogelsang","","Baden-Württemberg"
"1632988440-12497","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","999479998699991","Unstrut-Hainich","","Unstrut-Hainich-Kreis","Thüringen"
"1632988546-18135","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","1932219336193391934816928","Plattenburg","","Kreis Prignitz","Brandenburg"
"1632988457-13203","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","86872","Scherstetten","","Kreis Augsburg","Bayern"
"1632988473-14280","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","78166","Donaueschingen","","Schwarzwald-Baar-Kreis","Baden-Württemberg"
"1632988440-12071","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","96138","Burgebrach","","Kreis Bamberg","Bayern"
"1632988457-13299","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","8767187724","Ronsberg","","Kreis Ostallgäu","Bayern"
"1632988440-11886","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","94363","Oberschneiding","","Kreis Straubing-Bogen","Bayern"
"1632988457-12584","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","82281","Egenhofen","","Kreis Fürstenfeldbruck","Bayern"
"1632988522-16303","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","30657","Hannover","Hannover-Isernhagen-Süd","Region Hannover","Niedersachsen"
"1632988440-12262","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","97506","Grafenrheinfeld","","Kreis Schweinfurt","Bayern"
"1632988522-16979","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","39393","Hötensleben","","Kreis Börde","Sachsen-Anhalt"
"1632988538-17190","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","22607","Hamburg","Hamburg-Groß Flottbek","",""
"1632988522-16601","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","35119","Rosenthal/Hessen","","Kreis Waldeck-Frankenberg","Hessen"
"1632988440-12393","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","98634","Frankenheim b. Meiningen","","Kreis Schmalkalden-Meiningen","Thüringen"
"1632988457-12655","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","83059","Kolbermoor","","Kreis Rosenheim","Bayern"
"1632988457-12730","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","83471","Schönau a. Königssee","","Kreis Berchtesgadener Land","Bayern"
"1632988457-12546","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","81827","München","München-Trudering","","Bayern"
"1632988538-17472","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","24809","Nübbel","","Kreis Rendsburg-Eckernförde","Schleswig-Holstein"
"1632988440-12283","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","97616","Bad Neustadt a.d. Saale","","Kreis Rhön-Grabfeld","Bayern"
"1632988501-15403","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","54550","Daun","Daun-Pützborn","Landkreis Vulkaneifel","Rheinland-Pfalz"
"1632988485-14582","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","63549","Ronneburg/Hessen","","Main-Kinzig-Kreis","Hessen"
"1632988546-18226","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","13507","Berlin","Berlin-Tegel","",""
"1632988457-12620","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","82402","Seeshaupt","","Kreis Weilheim-Schongau","Bayern"
"1632988423-11226","https://home.meinestadt.de/deutschland/plz-0","","09306","Königsfeld b. Rochlitz","","Kreis Mittelsachsen","Sachsen"
"1632988501-15295","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","5354753577","Neustadt/Wied","","Kreis Neuwied","Rheinland-Pfalz"
"1632988546-18305","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","15374","Müncheberg","","Kreis Märkisch-Oderland","Brandenburg"
